03072020,Lawrence to Wilson LFP Run,5.0,41.0,seg,run
03072020,LSP - Lawrence To Wilson,4.0,41.0,seg,run
03072020,Wilson Path to Underpass,1.0,41.0,seg,run
03052020,Sheridan Road Climb,71.0,6.0,seg,run
03052020,Lakefront : south blvd to Greenleaf,45.0,6.0,seg,run
03052020,Lee to Hamilton 400m,48.0,6.0,seg,run
03052020,2M loop Evanston lake front,1.0,6.0,seg,run
03052020,Hamilton to Lee 400m,24.0,6.0,seg,run
03052020,Dawes Park 400m,47.0,6.0,seg,run
03042020,NU sheridan Rd,18.0,1.0,seg,run
02222020,NU sheridan Rd,18.0,2.0,seg,run
02222020,Lake Dash,19.0,2.0,seg,run
02222020,Sheridan Road Climb,71.0,2.0,seg,run
02222020,Lakefront : south blvd to Greenleaf,45.0,2.0,seg,run
02222020,Lee to Hamilton 400m,48.0,2.0,seg,run
02202020,Hamilton to Lee 400m,24.0,1.0,seg,run
02152020,"Lakeshore pedestrian path, Addison to Aldine",21.0,20.0,seg,run
02152020,Lake Shore (Irving to Roscoe),23.0,20.0,seg,run
02152020,Downhill Belmont Harbor,21.0,20.0,seg,run
02152020,Diversey Bridge to Belmont Harbor,14.0,20.0,seg,run
02152020,Belmont to Second Flagpole,10.0,20.0,seg,run
02152020,Lake Front - South Lagoon,9.0,20.0,seg,run
02152020,Brooks Best Fest Chicago,7.0,20.0,seg,run
02152020,Behind the Chess Pavilion,3.0,20.0,seg,run
02152020,N Dearborn Pkwy Climb,8.0,20.0,seg,run
02152020,Kudos to Cooler Temps,7.0,20.0,seg,run
02152020,Lake Front Sandy Path,10.0,20.0,seg,run
02152020,The Grind: 48,5.0,20.0,seg,run
02152020,New Fullerton Path,12.0,20.0,seg,run
02152020,N. Ave Bridge to Belmont Sign,11.0,20.0,seg,run
02152020,Div to Belmont Sprint.,21.0,20.0,seg,run
02152020,Weav Run RACE THIS 5K CHALLENGE!,6.0,20.0,seg,run
02152020,"Lakeshore pedestrian path, Barry to Addison",24.0,20.0,seg,run
02152020,Recreation Drive Sprint,24.0,20.0,seg,run
02152020,Belmont Harbor to Irving Park Rd,22.0,20.0,seg,run
02152020,Tennis Court Tree Lines,23.0,20.0,seg,run
02132020,Premium Sidewalk,23.0,2.0,seg,run
02132020,Sheridan Hill to Gillson Park,20.0,2.0,seg,run
02122020,McCormick trail: Oakton to Main,2.0,9.0,seg,run
02122020,McCormick trail: Main to Dempster,2.0,9.0,seg,run
02122020,Sculpture Mile - Oakton to Dempster,2.0,9.0,seg,run
02122020,McCormick trail: Dempster to Church,2.0,9.0,seg,run
02122020,McCormick - Dempster to Payne,2.0,9.0,seg,run
02122020,McCormick Emerson to Green Bay,2.0,9.0,seg,run
02122020,Arboretum from GB Rd to Bridge,1.0,9.0,seg,run
02122020,ladd arboretum,1.0,9.0,seg,run
02122020,McCormick - Payne to Dempster,1.0,9.0,seg,run
02102020,Premium Sidewalk,23.0,2.0,seg,run
02102020,Sheridan Hill to Gillson Park,20.0,2.0,seg,run
02092020,Northwestern - Lakefront Northbound,25.0,4.0,seg,run
02092020,Northwestern - Lakefront Southbound,20.0,4.0,seg,run
02092020,Vendra 1 - Evanston Beach,30.0,4.0,seg,run
02092020,Dawes Park 400m,47.0,4.0,seg,run
02062020,Custer/South Blvd Saunter,40.0,1.0,seg,run
02062020,Custer/South Blvd Saunter,40.0,1.0,seg,run
02062020,Northwestern - Lakefront Northbound,25.0,1.0,seg,run
02062020,Athletic Loop,1.0,1.0,seg,run
02062020,Northwestern - Lakefront Southbound,20.0,1.0,seg,run
02062020,Vendra 1 - Evanston Beach,30.0,1.0,seg,run
02062020,Dawes Park 400m,47.0,1.0,seg,run
02032020,Premium Sidewalk,23.0,2.0,seg,run
02032020,Sheridan Hill to Gillson Park,20.0,2.0,seg,run
02012020,Clark St - Foster to Winnemac,1.0,1.0,seg,run
01302020,Custer/South Blvd Saunter,40.0,1.0,seg,run
01292020,Sheridan Road Climb,71.0,4.0,seg,run
01292020,Lakefront : south blvd to Greenleaf,45.0,4.0,seg,run
01292020,Lee to Hamilton 400m,48.0,4.0,seg,run
01292020,Dawes Park 400m,47.0,4.0,seg,run
01252020,F3-5k-Mile1,1.0,18.0,seg,run
01252020,Waldron to East Tunnel,2.0,18.0,seg,run
01252020,McCormick Place Sprint,2.0,18.0,seg,run
