Lakefront : south blvd to Greenleaf,Arrington Lagoon Loop,0.1111111111111111
Lakefront : south blvd to Greenleaf,Hamilton to Lee 400m,0.15517241379310345
Lakefront : south blvd to Greenleaf,Rounding Calvary Cemetery - North,0.061224489795918366
Lakefront : south blvd to Greenleaf,Sheridan Hill to Gillson Park,0.03278688524590164
Lakefront : south blvd to Greenleaf,Weav Run RACE THIS 5K CHALLENGE!,0.020833333333333332
Lakefront : south blvd to Greenleaf,Lake Dash,0.08771929824561403
Lakefront : south blvd to Greenleaf,NU outer lake,0.023255813953488372
Lakefront : south blvd to Greenleaf,From Kenilworth to Gillson,0.022727272727272728
Lakefront : south blvd to Greenleaf,Lincoln Park to Gold Coast,0.022727272727272728
Lakefront : south blvd to Greenleaf,New Fullerton Path,0.018518518518518517
Lakefront : south blvd to Greenleaf,Park Evanston - Lake Michingan,0.13043478260869565
Lakefront : south blvd to Greenleaf,Prime Sidewalk,0.05454545454545454
Lakefront : south blvd to Greenleaf,Nature Museum to Goethe St.,0.022727272727272728
Lakefront : south blvd to Greenleaf,Heading north,0.1590909090909091
Lakefront : south blvd to Greenleaf,Rounding Calvary Cemetery - South,0.037037037037037035
Lakefront : south blvd to Greenleaf,Lake Michigan - Park Evanston,0.06976744186046512
Lakefront : south blvd to Greenleaf,NU to Baha'i Temple,0.022727272727272728
Lakefront : south blvd to Greenleaf,Div to Belmont Sprint.,0.03225806451612903
Lakefront : south blvd to Greenleaf,Clark St - Sheridan to Chicago,0.046511627906976744
Lakefront : south blvd to Greenleaf,Recreation Drive Sprint,0.015151515151515152
Lakefront : south blvd to Greenleaf,N Dearborn Pkwy Climb,0.02
Lakefront : south blvd to Greenleaf,Vendra 2 - Evanston Beach,0.4782608695652174
Lakefront : south blvd to Greenleaf,Lakefill South (running north),0.023255813953488372
Lakefront : south blvd to Greenleaf,Brooks Best Fest Chicago,0.02040816326530612
Lakefront : south blvd to Greenleaf,N. Ave Bridge to Belmont Sign,0.018867924528301886
Lakefront : south blvd to Greenleaf,Kudos to Electrolytes,0.020833333333333332
Lakefront : south blvd to Greenleaf,Northwestern - Lakefront Northbound,0.3076923076923077
Lakefront : south blvd to Greenleaf,Premium Sidewalk,0.047619047619047616
Lakefront : south blvd to Greenleaf,Lake Shore (Irving to Roscoe),0.015384615384615385
Lakefront : south blvd to Greenleaf,Lakefill South,0.018518518518518517
Lakefront : south blvd to Greenleaf,Lakefill Loop,0.023255813953488372
Lakefront : south blvd to Greenleaf,The Grind: 48,0.02127659574468085
Lakefront : south blvd to Greenleaf,Roscoe to Castaway,0.02127659574468085
Lakefront : south blvd to Greenleaf,Downhill Belmont Harbor,0.015873015873015872
Lakefront : south blvd to Greenleaf,NU sheridan Rd,0.10909090909090909
Lakefront : south blvd to Greenleaf,"Lakeshore pedestrian path, Barry to Addison",0.015151515151515152
Lakefront : south blvd to Greenleaf,Diversey Bridge to Belmont Harbor,0.017857142857142856
Lakefront : south blvd to Greenleaf,2M loop Evanston lake front,0.023255813953488372
Lakefront : south blvd to Greenleaf,NU to Bahai,0.045454545454545456
Lakefront : south blvd to Greenleaf,Tennis Court Tree Lines,0.015384615384615385
Lakefront : south blvd to Greenleaf,SE Evanston Lakefront 5K,0.023255813953488372
Lakefront : south blvd to Greenleaf,Lee to Hamilton 400m,0.8163265306122449
Lakefront : south blvd to Greenleaf,Lake Front Sandy Path,0.019230769230769232
Lakefront : south blvd to Greenleaf,Dawes Park 400m,0.5714285714285714
Lakefront : south blvd to Greenleaf,Northwestern - Lakefront Southbound,0.06779661016949153
Lakefront : south blvd to Greenleaf,Lake Front - South Lagoon,0.0196078431372549
Lakefront : south blvd to Greenleaf,Vendra 1 - Evanston Beach,0.140625
Lakefront : south blvd to Greenleaf,Belmont to Second Flagpole,0.019230769230769232
Lakefront : south blvd to Greenleaf,"Lakeshore pedestrian path, Addison to Aldine",0.015873015873015872
Lakefront : south blvd to Greenleaf,Sheridan Rd to SPAC,0.021739130434782608
Lakefront : south blvd to Greenleaf,Kudos to Cooler Temps,0.02040816326530612
Lakefront : south blvd to Greenleaf,Burst of Speed,0.022222222222222223
Lakefront : south blvd to Greenleaf,Norwestern - Sheridan (running north),0.02127659574468085
Lee to Hamilton 400m,Belmont Harbor to Irving Park Rd,0.014925373134328358
Lee to Hamilton 400m,Arrington Lagoon Loop,0.10416666666666667
Lee to Hamilton 400m,Hamilton to Lee 400m,0.14754098360655737
Lee to Hamilton 400m,Rounding Calvary Cemetery - North,0.057692307692307696
Lee to Hamilton 400m,Sheridan Hill to Gillson Park,0.03125
Lee to Hamilton 400m,Weav Run RACE THIS 5K CHALLENGE!,0.0196078431372549
Lee to Hamilton 400m,Lake Dash,0.08333333333333333
Lee to Hamilton 400m,NU outer lake,0.021739130434782608
Lee to Hamilton 400m,From Kenilworth to Gillson,0.02127659574468085
Lee to Hamilton 400m,Lincoln Park to Gold Coast,0.02127659574468085
Lee to Hamilton 400m,New Fullerton Path,0.017543859649122806
Lee to Hamilton 400m,Park Evanston - Lake Michingan,0.1
Lee to Hamilton 400m,Prime Sidewalk,0.05172413793103448
Lee to Hamilton 400m,Nature Museum to Goethe St.,0.02127659574468085
Lee to Hamilton 400m,Heading north,0.17391304347826086
Lee to Hamilton 400m,Rounding Calvary Cemetery - South,0.03508771929824561
Lee to Hamilton 400m,Lake Michigan - Park Evanston,0.06521739130434782
Lee to Hamilton 400m,NU to Baha'i Temple,0.043478260869565216
Lee to Hamilton 400m,Div to Belmont Sprint.,0.03076923076923077
Lee to Hamilton 400m,Clark St - Sheridan to Chicago,0.043478260869565216
Lee to Hamilton 400m,Recreation Drive Sprint,0.014492753623188406
Lee to Hamilton 400m,Custer/South Blvd Saunter,0.037037037037037035
Lee to Hamilton 400m,N Dearborn Pkwy Climb,0.018867924528301886
Lee to Hamilton 400m,Vendra 2 - Evanston Beach,0.5106382978723404
Lee to Hamilton 400m,Lakefill South (running north),0.021739130434782608
Lee to Hamilton 400m,Brooks Best Fest Chicago,0.019230769230769232
Lee to Hamilton 400m,N. Ave Bridge to Belmont Sign,0.017857142857142856
Lee to Hamilton 400m,Kudos to Electrolytes,0.0196078431372549
Lee to Hamilton 400m,Northwestern - Lakefront Northbound,0.26785714285714285
Lee to Hamilton 400m,Premium Sidewalk,0.045454545454545456
Lee to Hamilton 400m,Lake Shore (Irving to Roscoe),0.014705882352941176
Lee to Hamilton 400m,Lakefill South,0.03571428571428571
Lee to Hamilton 400m,Lakefill Loop,0.021739130434782608
Lee to Hamilton 400m,The Grind: 48,0.02
Lee to Hamilton 400m,Roscoe to Castaway,0.02
Lee to Hamilton 400m,Downhill Belmont Harbor,0.015151515151515152
Lee to Hamilton 400m,NU sheridan Rd,0.10344827586206896
Lee to Hamilton 400m,"Lakeshore pedestrian path, Barry to Addison",0.014492753623188406
Lee to Hamilton 400m,Diversey Bridge to Belmont Harbor,0.01694915254237288
Lee to Hamilton 400m,2M loop Evanston lake front,0.021739130434782608
Lee to Hamilton 400m,NU to Bahai,0.0425531914893617
Lee to Hamilton 400m,Tennis Court Tree Lines,0.014705882352941176
Lee to Hamilton 400m,SE Evanston Lakefront 5K,0.021739130434782608
Lee to Hamilton 400m,Lake Front Sandy Path,0.01818181818181818
Lee to Hamilton 400m,Dawes Park 400m,0.5166666666666667
Lee to Hamilton 400m,Northwestern - Lakefront Southbound,0.08196721311475409
Lee to Hamilton 400m,Lake Front - South Lagoon,0.018518518518518517
Lee to Hamilton 400m,Vendra 1 - Evanston Beach,0.13432835820895522
Lee to Hamilton 400m,Belmont to Second Flagpole,0.01818181818181818
Lee to Hamilton 400m,"Lakeshore pedestrian path, Addison to Aldine",0.015151515151515152
Lee to Hamilton 400m,Sheridan Rd to SPAC,0.02040816326530612
Lee to Hamilton 400m,Kudos to Cooler Temps,0.019230769230769232
Lee to Hamilton 400m,Burst of Speed,0.020833333333333332
Lee to Hamilton 400m,Norwestern - Sheridan (running north),0.04081632653061224
Dawes Park 400m,Belmont Harbor to Irving Park Rd,0.03076923076923077
Dawes Park 400m,Hamilton to Lee 400m,0.1694915254237288
Dawes Park 400m,Arrington Lagoon Loop,0.15555555555555556
Dawes Park 400m,Rounding Calvary Cemetery - North,0.058823529411764705
Dawes Park 400m,Sheridan Hill to Gillson Park,0.04838709677419355
Dawes Park 400m,NU outer lake,0.022222222222222223
Dawes Park 400m,Lake Dash,0.10344827586206896
Dawes Park 400m,SPAC BAC,0.02040816326530612
Dawes Park 400m,From Kenilworth to Gillson,0.021739130434782608
Dawes Park 400m,Park Evanston - Lake Michingan,0.125
Dawes Park 400m,Prime Sidewalk,0.07142857142857142
Dawes Park 400m,Heading north,0.15217391304347827
Dawes Park 400m,Rounding Calvary Cemetery - South,0.03571428571428571
Dawes Park 400m,Lake Michigan - Park Evanston,0.06666666666666667
Dawes Park 400m,NU to Baha'i Temple,0.021739130434782608
Dawes Park 400m,Div to Belmont Sprint.,0.015384615384615385
Dawes Park 400m,Clark St - Sheridan to Chicago,0.044444444444444446
Dawes Park 400m,Recreation Drive Sprint,0.029850746268656716
Dawes Park 400m,Custer/South Blvd Saunter,0.05063291139240506
Dawes Park 400m,Vendra 2 - Evanston Beach,0.37254901960784315
Dawes Park 400m,Northwestern - Lakefront Northbound,0.4
Dawes Park 400m,Premium Sidewalk,0.0625
Dawes Park 400m,Lake Shore (Irving to Roscoe),0.030303030303030304
Dawes Park 400m,Lakefill South,0.03636363636363636
Dawes Park 400m,Lakefill Loop,0.022222222222222223
Dawes Park 400m,Downhill Belmont Harbor,0.03125
Dawes Park 400m,NU sheridan Rd,0.125
Dawes Park 400m,"Lakeshore pedestrian path, Barry to Addison",0.029850746268656716
Dawes Park 400m,2M loop Evanston lake front,0.022222222222222223
Dawes Park 400m,Northwestern Lakefront South,0.02040816326530612
Dawes Park 400m,NU to Bahai,0.043478260869565216
Dawes Park 400m,Tennis Court Tree Lines,0.030303030303030304
Dawes Park 400m,SE Evanston Lakefront 5K,0.022222222222222223
Dawes Park 400m,Northwestern - Lakefront Southbound,0.16071428571428573
Dawes Park 400m,Athletic Loop,0.022222222222222223
Dawes Park 400m,Vendra 1 - Evanston Beach,0.20967741935483872
Dawes Park 400m,"Lakeshore pedestrian path, Addison to Aldine",0.03125
Dawes Park 400m,NB Bikeway,0.022222222222222223
Dawes Park 400m,Norwestern - Sheridan (running north),0.02040816326530612
Vendra 2 - Evanston Beach,Belmont Harbor to Irving Park Rd,0.021739130434782608
Vendra 2 - Evanston Beach,Hamilton to Lee 400m,0.11363636363636363
Vendra 2 - Evanston Beach,Arrington Lagoon Loop,0.03225806451612903
Vendra 2 - Evanston Beach,Rounding Calvary Cemetery - North,0.0967741935483871
Vendra 2 - Evanston Beach,Sheridan Hill to Gillson Park,0.046511627906976744
Vendra 2 - Evanston Beach,NU outer lake,0.04
Vendra 2 - Evanston Beach,Lake Dash,0.1
Vendra 2 - Evanston Beach,From Kenilworth to Gillson,0.038461538461538464
Vendra 2 - Evanston Beach,Park Evanston - Lake Michingan,0.0625
Vendra 2 - Evanston Beach,Prime Sidewalk,0.08108108108108109
Vendra 2 - Evanston Beach,Heading north,0.32
Vendra 2 - Evanston Beach,Rounding Calvary Cemetery - South,0.05555555555555555
Vendra 2 - Evanston Beach,NU to Baha'i Temple,0.08
Vendra 2 - Evanston Beach,Div to Belmont Sprint.,0.022222222222222223
Vendra 2 - Evanston Beach,Clark St - Sheridan to Chicago,0.038461538461538464
Vendra 2 - Evanston Beach,Recreation Drive Sprint,0.020833333333333332
Vendra 2 - Evanston Beach,Lakefill South (running north),0.04
Vendra 2 - Evanston Beach,Northwestern - Lakefront Northbound,0.47058823529411764
Vendra 2 - Evanston Beach,Premium Sidewalk,0.06666666666666667
Vendra 2 - Evanston Beach,Lake Shore (Irving to Roscoe),0.02127659574468085
Vendra 2 - Evanston Beach,Lakefill South,0.05714285714285714
Vendra 2 - Evanston Beach,Lakefill Loop,0.04
Vendra 2 - Evanston Beach,Downhill Belmont Harbor,0.022222222222222223
Vendra 2 - Evanston Beach,NU sheridan Rd,0.13157894736842105
Vendra 2 - Evanston Beach,"Lakeshore pedestrian path, Barry to Addison",0.020833333333333332
Vendra 2 - Evanston Beach,NU to Bahai,0.07692307692307693
Vendra 2 - Evanston Beach,Tennis Court Tree Lines,0.02127659574468085
Vendra 2 - Evanston Beach,SE Evanston Lakefront 5K,0.04
Vendra 2 - Evanston Beach,Northwestern - Lakefront Southbound,0.125
Vendra 2 - Evanston Beach,Vendra 1 - Evanston Beach,0.1956521739130435
Vendra 2 - Evanston Beach,"Lakeshore pedestrian path, Addison to Aldine",0.022222222222222223
Vendra 2 - Evanston Beach,Sheridan Rd to SPAC,0.03571428571428571
Vendra 2 - Evanston Beach,Norwestern - Sheridan (running north),0.07142857142857142
Norwestern - Sheridan (running north),Hamilton to Lee 400m,0.03571428571428571
Norwestern - Sheridan (running north),Premium Sidewalk,0.037037037037037035
Norwestern - Sheridan (running north),Lake Dash,0.043478260869565216
Norwestern - Sheridan (running north),Lakefill South,0.21428571428571427
Norwestern - Sheridan (running north),Evanston Flying Turkey 5k,0.2
Norwestern - Sheridan (running north),NU sheridan Rd,0.09523809523809523
Norwestern - Sheridan (running north),Prime Sidewalk,0.05263157894736842
Norwestern - Sheridan (running north),NU to Baha'i Temple,0.4
Norwestern - Sheridan (running north),Stoplight Dash,0.3333333333333333
Norwestern - Sheridan (running north),Northwestern - Lakefront Southbound,0.08695652173913043
Norwestern - Sheridan (running north),Vendra 1 - Evanston Beach,0.029411764705882353
Norwestern - Sheridan (running north),Sheridan Rd to SPAC,0.2857142857142857
NU to Baha'i Temple,Prime Sidewalk,0.0625
NU to Baha'i Temple,Hamilton to Lee 400m,0.04
NU to Baha'i Temple,Premium Sidewalk,0.041666666666666664
NU to Baha'i Temple,Lake Dash,0.05
NU to Baha'i Temple,Vendra 1 - Evanston Beach,0.03225806451612903
NU to Baha'i Temple,NU sheridan Rd,0.1111111111111111
Premium Sidewalk,Belmont Harbor to Irving Park Rd,0.022727272727272728
Premium Sidewalk,Hamilton to Lee 400m,0.044444444444444446
Premium Sidewalk,Northwestern - Lakefront Northbound,0.043478260869565216
Premium Sidewalk,Rounding Calvary Cemetery - North,0.03225806451612903
Premium Sidewalk,Sheridan Hill to Gillson Park,0.7916666666666666
Premium Sidewalk,Lake Dash,0.10526315789473684
Premium Sidewalk,Second Flagpole to Belmont,0.04
Premium Sidewalk,From Kenilworth to Gillson,0.041666666666666664
Premium Sidewalk,NU sheridan Rd,0.10810810810810811
Premium Sidewalk,New Fullerton Path,0.029411764705882353
Premium Sidewalk,"Lakeshore pedestrian path, Barry to Addison",0.021739130434782608
Premium Sidewalk,Prime Sidewalk,0.46153846153846156
Premium Sidewalk,NU to Bahai,0.04
Premium Sidewalk,Heading north,0.06896551724137931
Premium Sidewalk,Rounding Calvary Cemetery - South,0.058823529411764705
Premium Sidewalk,Div to Belmont Sprint.,0.023255813953488372
Premium Sidewalk,Northwestern - Lakefront Southbound,0.023809523809523808
Premium Sidewalk,Recreation Drive Sprint,0.021739130434782608
Premium Sidewalk,Vendra 1 - Evanston Beach,0.06
Premium Sidewalk,Custer/South Blvd Saunter,0.016666666666666666
Premium Sidewalk,ERC Water Station 2,0.043478260869565216
Premium Sidewalk,NB Bikeway,0.043478260869565216
Premium Sidewalk,Canal to Sheridan,0.041666666666666664
Prime Sidewalk,Belmont Harbor to Irving Park Rd,0.027777777777777776
Prime Sidewalk,Hamilton to Lee 400m,0.05405405405405406
Prime Sidewalk,Northwestern - Lakefront Northbound,0.05263157894736842
Prime Sidewalk,Rounding Calvary Cemetery - North,0.043478260869565216
Prime Sidewalk,Sheridan Hill to Gillson Park,0.4
Prime Sidewalk,Lake Dash,0.13333333333333333
Prime Sidewalk,Second Flagpole to Belmont,0.058823529411764705
Prime Sidewalk,From Kenilworth to Gillson,0.13333333333333333
Prime Sidewalk,NU sheridan Rd,0.13793103448275862
Prime Sidewalk,New Fullerton Path,0.038461538461538464
Prime Sidewalk,"Lakeshore pedestrian path, Barry to Addison",0.02631578947368421
Prime Sidewalk,Heading north,0.09523809523809523
Prime Sidewalk,Rounding Calvary Cemetery - South,0.07692307692307693
Prime Sidewalk,Div to Belmont Sprint.,0.02857142857142857
Prime Sidewalk,Northwestern - Lakefront Southbound,0.029411764705882353
Prime Sidewalk,Recreation Drive Sprint,0.02631578947368421
Prime Sidewalk,Vendra 1 - Evanston Beach,0.07142857142857142
Prime Sidewalk,Custer/South Blvd Saunter,0.019230769230769232
Prime Sidewalk,ERC Water Station 2,0.06666666666666667
Prime Sidewalk,NB Bikeway,0.06666666666666667
NU sheridan Rd,Belmont Harbor to Irving Park Rd,0.02564102564102564
NU sheridan Rd,Hamilton to Lee 400m,0.13513513513513514
NU sheridan Rd,Northwestern - Lakefront Northbound,0.16216216216216217
NU sheridan Rd,Sheridan Hill to Gillson Park,0.05555555555555555
NU sheridan Rd,Lake Dash,0.48
NU sheridan Rd,Lake Shore (Irving to Roscoe),0.025
NU sheridan Rd,Downhill Belmont Harbor,0.02631578947368421
NU sheridan Rd,"Lakeshore pedestrian path, Barry to Addison",0.024390243902439025
NU sheridan Rd,NU to Bahai,0.10526315789473684
NU sheridan Rd,Heading north,0.04
NU sheridan Rd,Rounding Calvary Cemetery - South,0.03333333333333333
NU sheridan Rd,Tennis Court Tree Lines,0.025
NU sheridan Rd,Recreation Drive Sprint,0.024390243902439025
NU sheridan Rd,Vendra 1 - Evanston Beach,0.2972972972972973
NU sheridan Rd,Custer/South Blvd Saunter,0.09803921568627451
NU sheridan Rd,"Lakeshore pedestrian path, Addison to Aldine",0.02631578947368421
Lake Dash,Belmont Harbor to Irving Park Rd,0.025
Lake Dash,Hamilton to Lee 400m,0.16216216216216217
Lake Dash,Northwestern - Lakefront Northbound,0.15789473684210525
Lake Dash,Sheridan Hill to Gillson Park,0.05405405405405406
Lake Dash,Lake Shore (Irving to Roscoe),0.024390243902439025
Lake Dash,Rocky Rumble Tumble Reverse,0.043478260869565216
Lake Dash,Downhill Belmont Harbor,0.02564102564102564
Lake Dash,"Lakeshore pedestrian path, Barry to Addison",0.023809523809523808
Lake Dash,NU to Bahai,0.1
Lake Dash,Heading north,0.038461538461538464
Lake Dash,Rounding Calvary Cemetery - South,0.03225806451612903
Lake Dash,Tennis Court Tree Lines,0.024390243902439025
Lake Dash,Recreation Drive Sprint,0.023809523809523808
Lake Dash,Vendra 1 - Evanston Beach,0.4411764705882353
Lake Dash,Custer/South Blvd Saunter,0.09615384615384616
Lake Dash,"Lakeshore pedestrian path, Addison to Aldine",0.02564102564102564
Lake Dash,NB Bikeway,0.05263157894736842
Vendra 1 - Evanston Beach,Belmont Harbor to Irving Park Rd,0.0196078431372549
Vendra 1 - Evanston Beach,Packard St - Granger to State,0.03333333333333333
Vendra 1 - Evanston Beach,Hamilton to Lee 400m,0.22727272727272727
Vendra 1 - Evanston Beach,Arrington Lagoon Loop,0.027777777777777776
Vendra 1 - Evanston Beach,Wraparound Cricket,0.03333333333333333
Vendra 1 - Evanston Beach,Rounding Calvary Cemetery - North,0.05405405405405406
Vendra 1 - Evanston Beach,Sheridan Hill to Gillson Park,0.02040816326530612
Vendra 1 - Evanston Beach,NU outer lake,0.03333333333333333
Vendra 1 - Evanston Beach,SPAC BAC,0.09375
Vendra 1 - Evanston Beach,Heading north,0.05555555555555555
Vendra 1 - Evanston Beach,Rounding Calvary Cemetery - South,0.023809523809523808
Vendra 1 - Evanston Beach,Recreation Drive Sprint,0.018867924528301886
Vendra 1 - Evanston Beach,Custer/South Blvd Saunter,0.15254237288135594
Vendra 1 - Evanston Beach,Northwestern - Lakefront Northbound,0.25
Vendra 1 - Evanston Beach,Lake Shore (Irving to Roscoe),0.019230769230769232
Vendra 1 - Evanston Beach,Lakefill South,0.10526315789473684
Vendra 1 - Evanston Beach,Lakefill Loop,0.03333333333333333
Vendra 1 - Evanston Beach,Downhill Belmont Harbor,0.02
Vendra 1 - Evanston Beach,"Lakeshore pedestrian path, Barry to Addison",0.018867924528301886
Vendra 1 - Evanston Beach,Northwestern Lakefront South,0.09375
Vendra 1 - Evanston Beach,NU to Bahai,0.06451612903225806
Vendra 1 - Evanston Beach,Tennis Court Tree Lines,0.019230769230769232
Vendra 1 - Evanston Beach,SE Evanston Lakefront 5K,0.03333333333333333
Vendra 1 - Evanston Beach,Northwestern - Lakefront Southbound,0.3157894736842105
Vendra 1 - Evanston Beach,Athletic Loop,0.03333333333333333
Vendra 1 - Evanston Beach,"Lakeshore pedestrian path, Addison to Aldine",0.02
Vendra 1 - Evanston Beach,Sheridan Rd to SPAC,0.030303030303030304
Hamilton to Lee 400m,Arrington Lagoon Loop,0.10714285714285714
Hamilton to Lee 400m,Northwestern - Lakefront Northbound,0.06521739130434782
Hamilton to Lee 400m,Wraparound Cricket,0.041666666666666664
Hamilton to Lee 400m,Lakefill South,0.02857142857142857
Hamilton to Lee 400m,SPAC BAC,0.03571428571428571
Hamilton to Lee 400m,Park Evanston - Lake Michingan,0.03125
Hamilton to Lee 400m,2M loop Evanston lake front,0.041666666666666664
Hamilton to Lee 400m,Lake Michigan - Park Evanston,0.038461538461538464
Hamilton to Lee 400m,SE Evanston Lakefront 5K,0.041666666666666664
Hamilton to Lee 400m,Northwestern - Lakefront Southbound,0.07317073170731707
Hamilton to Lee 400m,Custer/South Blvd Saunter,0.08771929824561403
Hamilton to Lee 400m,Sheridan Rd to SPAC,0.037037037037037035
Custer/South Blvd Saunter,Arrington Lagoon Loop,0.046511627906976744
Custer/South Blvd Saunter,Northwestern - Lakefront Northbound,0.03278688524590164
Custer/South Blvd Saunter,Lakefill South,0.02040816326530612
Custer/South Blvd Saunter,Park Evanston - Lake Michingan,0.021739130434782608
Custer/South Blvd Saunter,Northwestern Lakefront South,0.023809523809523808
Custer/South Blvd Saunter,Rounding Calvary Cemetery - South,0.02
Custer/South Blvd Saunter,Athletic Loop,0.02631578947368421
Custer/South Blvd Saunter,Northwestern - Lakefront Southbound,0.05454545454545454
Custer/South Blvd Saunter,Hospital 200m dash,0.05263157894736842
Park Evanston - Lake Michingan,Lake Michigan - Park Evanston,0.3333333333333333
Park Evanston - Lake Michingan,Rounding Calvary Cemetery - South,0.047619047619047616
Park Evanston - Lake Michingan,Northwestern - Lakefront Northbound,0.030303030303030304
Park Evanston - Lake Michingan,Rounding Calvary Cemetery - North,0.058823529411764705
Park Evanston - Lake Michingan,Hinman downtown route,0.1111111111111111
Northwestern - Lakefront Southbound,Packard St - Granger to State,0.05
Northwestern - Lakefront Southbound,Wraparound Cricket,0.05
Northwestern - Lakefront Southbound,Rounding Calvary Cemetery - North,0.07407407407407407
